cell,request,receipt,output_limit,reserved_bound,charged,truncated,rejected
snippets-v1__amc12b_2002_p3__validation-A__seed0,6,2bee40cdad204ac5ba748af0c9444af1,32768,0.055581399999999996,0.00036056,False,False
snippets-v1__amc12b_2002_p3__validation-A__seed0,7,d986492a77864c958c3b5f50f6260b55,32768,0.0559684,0.0003293,False,False
snippets-v1__amc12b_2002_p3__validation-A__seed0,8,d7cecfe869b0473fbfc5068ab80d77b8,32768,0.056437,0.00039799999999999997,False,False
snippets-v1__amc12b_2002_p3__validation-A__seed0,9,676349aa3d194c80b02a3ee531926e83,32768,0.056878,0.0008709999999999999,False,False
snippets-v1__amc12b_2002_p3__validation-A__seed0,10,0c0f53ed93ed4532bfa24322cab1d93f,32768,0.0548392,0.0034568,False,False
snippets-v1__amc12b_2002_p3__validation-A__seed0,11,c544fa77d7d2422ca893923d8b42295d,32768,0.0556874,0.0039306,False,False
snippets-v1__amc12b_2002_p3__validation-A__seed0,12,53c930c735784e7f91c356909b8c770a,32768,0.056725399999999995,0.0042204,False,False
snippets-v1__amc12b_2002_p3__validation-A__seed0,13,8b18f8a2bd17444eaaa6a7d4ad1046be,32768,0.057825,0.0041834,False,False
snippets-v1__amc12b_2002_p3__validation-A__seed0,14,05a3423af80241f2ad345fb3834608e9,32768,0.058897599999999994,0.0047583999999999994,False,False
snippets-v1__amc12b_2002_p3__validation-A__seed0,15,5d071cf565f748d68a3584549dab0167,32768,0.0599534,0.0053836,False,False
snippets-v1__amc12b_2002_p3__validation-A__seed0,16,c00b8a41f7b04c0d8631fe00d25403b7,32768,0.060963199999999995,0.0054101999999999996,False,False
snippets-v1__imo_1964_p2__validation-A__seed0,1,d88a16f4a21e414e9751feb6b931892f,32768,0.052813399999999996,0.0029072,False,False
snippets-v1__imo_1964_p2__validation-A__seed0,2,8b5573d085ce45d1a07195fc45de01e6,32768,0.0541002,0.00067374,False,False
snippets-v1__imo_1964_p2__validation-A__seed0,3,395a7501c5d2492f9155e0acfb67878f,32768,0.054728,0.0009524199999999999,False,False
snippets-v1__imo_1964_p2__validation-A__seed0,4,a7477a68167f40dfad8c1401974592d6,32768,0.055736799999999996,0.00051684,False,False
snippets-v1__imo_1964_p2__validation-A__seed0,5,0910ea8ce5224d39bc91bc1cd01b6250,32768,0.0561928,0.00036566,False,False
snippets-v1__imo_1964_p2__validation-A__seed0,6,51cfd20f6e8a4881bcbb13e5c02524b3,32768,0.0566326,0.00057342,False,False
snippets-v1__imo_1964_p2__validation-A__seed0,7,c2a3bd5fcb4041018d3a3e471900303c,32768,0.0550006,0.0028948,False,False
snippets-v1__imo_1964_p2__validation-A__seed0,8,05392b3a61f24fb3b9b346789297a7b7,32768,0.0556162,0.00034198,False,False
snippets-v1__imo_1964_p2__validation-A__seed0,9,0a52e213276e439a979d61f41d118922,32768,0.0552692,0.00229954,False,False
snippets-v1__imo_1964_p2__validation-A__seed0,10,baff298aa587489c9d0fe5df55f549e1,32768,0.0558874,0.0034284,False,False
snippets-v1__imo_1964_p2__validation-A__seed0,11,16bc9d86b83b41379f6553c4ae3ea5cf,32768,0.0568506,0.004169999999999999,False,False
snippets-v1__imo_1964_p2__validation-A__seed0,12,92c3595650094d649cc52da7164ad8d5,32768,0.058209199999999996,0.005790999999999999,False,False
snippets-v1__imo_1964_p2__validation-A__seed0,13,178cb0f6f43b40c58b3b616a30a408d3,32768,0.0595722,0.0047664000000000005,False,False
snippets-v1__imo_1964_p2__validation-A__seed0,14,f18b073d90a64bd3baee0a3633f1eeb7,32768,0.060404599999999996,0.00172218,False,False
snippets-v1__imo_1964_p2__validation-A__seed0,15,47f9a0f87fdd4fb5b4e0281a1d205f8f,32768,0.060992199999999996,0.0060479999999999996,False,False
snippets-v1__imo_1964_p2__validation-A__seed0,16,47be1fffd6a64c34ac1e210ce017329e,32768,0.0619648,0.00565186,False,False
snippets-v1__mathd_algebra_433__validation-A__seed0,1,91b5bfe3c93b4deba3a1713e25ff40d8,32768,0.052699399999999993,0.0020584,False,False
snippets-v1__mathd_algebra_433__validation-A__seed0,2,a937332de52446b8b84ab628bc51b92e,32768,0.0531846,0.00043873999999999996,False,False
snippets-v1__mathd_algebra_433__validation-A__seed0,3,c3aa0b76aa7f45618e34002c3ae825ad,32768,0.0531684,0.002156,False,False
snippets-v1__amc12b_2003_p6__validation-A__seed0,1,be0680a7990f4059893ff5e7295237f8,32768,0.052854399999999996,0.0022351999999999997,False,False
snippets-v1__amc12b_2003_p6__validation-A__seed0,2,9e9600e3dd394fbea5f80f041296f47e,32768,0.0534242,0.00118126,False,False
snippets-v1__amc12b_2003_p6__validation-A__seed0,3,ce48f96050424ddda7c07e882ba19f78,32768,0.0536114,0.0027219999999999996,False,False
snippets-v1__amc12b_2003_p6__validation-A__seed0,4,ecc0b8a4b7074420b389750fbb4800fe,32768,0.0544512,0.0006229,False,False
snippets-v1__amc12b_2003_p6__validation-A__seed0,5,8348de5f08f94fb8aeba413a0ac266cc,32768,0.0550992,0.00043522000000000005,False,False
snippets-v1__amc12b_2003_p6__validation-A__seed0,6,5b522abd52a4493eacf4d38b69110940,32768,0.0555036,0.00042608,False,False
snippets-v1__amc12b_2003_p6__validation-A__seed0,7,02251e565f534834afed3db5d268825d,32768,0.056018399999999996,0.0010203999999999999,False,False
snippets-v1__amc12b_2003_p6__validation-A__seed0,8,b2dd911daada461593925fd200ee82f5,32768,0.0547944,0.0027416,False,False
snippets-v1__amc12b_2003_p6__validation-A__seed0,9,f263dbdd214f4051adad9e0699d2ec54,32768,0.0553918,0.0013631399999999999,False,False
snippets-v1__amc12b_2003_p6__validation-A__seed0,10,0f3ca546ae9c43bc9292d4188f764d49,32768,0.0555892,0.0034327999999999997,False,False
snippets-v1__amc12b_2003_p6__validation-A__seed0,11,c08a2ee6f7ff46369102197216200c60,32768,0.056178399999999996,0.004071,False,False
snippets-v1__amc12b_2003_p6__validation-A__seed0,12,6c84a47144104c81be07e7cb7df8f4aa,32768,0.0568332,0.0036402,False,False
snippets-v1__amc12b_2003_p6__validation-A__seed0,13,36291ef4b6854b0eb33c2870c5a9e66b,32768,0.0578366,0.0011056,False,False
snippets-v1__amc12b_2003_p6__validation-A__seed0,14,a56cd39bed2e471184f1c4b885c15ed5,32768,0.057929999999999995,0.0039716,False,False
snippets-v1__amc12b_2003_p6__validation-A__seed0,15,1198e9d75ab34bf2846395939c71381a,32768,0.058557399999999996,0.0037525999999999996,False,False
snippets-v1__amc12b_2003_p6__validation-A__seed0,16,f3e7178b1cb548bbae979d4b43226804,32768,0.05911759999999999,0.0041768,False,False
snippets-v1__amc12b_2020_p5__validation-A__seed0,1,8fd243b3bcd64a4c834bb569f91170ac,32768,0.0528776,0.002274,False,False
snippets-v1__amc12a_2008_p4__validation-A__seed0,1,048006b18c9d4beb8f0b5d1a0f8b203b,32768,0.052874399999999995,0.0024126,False,False
snippets-v1__amc12a_2008_p4__validation-A__seed0,2,08da33cf269f4cdb9d47ba6d3d1b3b55,32768,0.053626599999999996,0.00033792,False,False
snippets-v1__amc12a_2008_p4__validation-A__seed0,3,d950135a4563429c93b72a1c4f574de9,32768,0.053992399999999996,0.00029916000000000003,False,False
snippets-v1__amc12a_2008_p4__validation-A__seed0,4,c8cb762932274ee79e627e9ffb58d92e,32768,0.054391999999999996,0.0014130199999999999,False,False
snippets-v1__amc12a_2008_p4__validation-A__seed0,5,5ceef7c235994fa5933d25b202594471,32768,0.0538892,0.0029608,False,False
snippets-v1__amc12a_2008_p4__validation-A__seed0,6,be8eb0c5f7b34c3b9f595b1fe7c1bed1,32768,0.0544874,0.0044568,False,False
snippets-v1__amc12a_2008_p4__validation-A__seed0,7,5696cb0c1ef54988a30b37c6d5ab9c8d,32768,0.0552214,0.0037668,False,False
snippets-v1__amc12a_2008_p4__validation-A__seed0,8,6564fc7bff2046e6a0888885737e468d,32768,0.0557366,0.0027044799999999996,False,False
snippets-v1__amc12a_2008_p4__validation-A__seed0,9,92691a25e3a44b5f8d1cae6b3011ad76,32768,0.0564428,0.00244088,False,False
snippets-v1__amc12a_2008_p4__validation-A__seed0,10,70c29973686c4536899e0ef8e80ecfb8,32768,0.0569014,0.0036993999999999994,False,False
snippets-v1__amc12a_2008_p4__validation-A__seed0,11,919e2f5519c24375b5b525e18f223b26,32768,0.0574428,0.0038691999999999997,False,False
snippets-v1__amc12a_2008_p4__validation-A__seed0,12,be2c2ca56aad41a2ba79eb499b33a1e9,32768,0.058017799999999994,0.0038071999999999997,False,False
snippets-v1__amc12a_2008_p4__validation-A__seed0,13,6166668d31af4b17bc4f4eb9d9fa4ca3,32768,0.058592399999999996,0.0037492,False,False
snippets-v1__amc12a_2008_p4__validation-A__seed0,14,db87d7ad6b34476ba901574c32999b08,32768,0.059263399999999994,0.0052564,False,False
snippets-v1__mathd_numbertheory_530__validation-A__seed0,1,a361b2f6147242ab8e75e267d59ebfae,32768,0.052944399999999996,0.0022046,False,False
snippets-v1__mathd_numbertheory_530__validation-A__seed0,2,6aac5d59ebb64417add9961a71961ecf,32768,0.053461999999999996,0.00040184,False,False
snippets-v1__mathd_numbertheory_530__validation-A__seed0,3,435d074ee6a1415388d9b9a97c5c1ba3,32768,0.0541368,0.00053896,False,False
snippets-v1__mathd_numbertheory_530__validation-A__seed0,4,74123a6884984eb5a61463bd879129f0,32768,0.0548178,0.0005057799999999999,False,False
snippets-v1__mathd_numbertheory_530__validation-A__seed0,5,cf92dbfd1178421da0c3623dba086836,32768,0.0553448,0.00045488,False,False
snippets-v1__mathd_numbertheory_530__validation-A__seed0,6,868886356a4e4a0aad259165747ce1c0,32768,0.0558756,0.00041299999999999996,False,False
snippets-v1__mathd_numbertheory_530__validation-A__seed0,7,61ad19ab400f45368d35e34981020b7b,32768,0.056313,0.00047822,False,False
snippets-v1__mathd_numbertheory_530__validation-A__seed0,8,bc005194073b4488a2386351e29ab7b9,32768,0.056889999999999996,0.0003991,False,False
snippets-v1__mathd_numbertheory_530__validation-A__seed0,9,e6ad2aa5f6314b399be6a89e2a0faf14,32768,0.0573046,0.0006008000000000001,False,False
snippets-v1__mathd_numbertheory_530__validation-A__seed0,10,08aacd1d6b9349da974e0bdbde6788fa,32768,0.0580804,0.00069924,False,False
snippets-v1__mathd_numbertheory_530__validation-A__seed0,11,4c729876b1244c4e9c86fcadbee5f4f5,32768,0.05890479999999999,0.0005281,False,False
snippets-v1__mathd_numbertheory_530__validation-A__seed0,12,afc73f181c0b4404a6f9360b5f64a515,32768,0.05932659999999999,0.00038287999999999994,False,False
snippets-v1__mathd_numbertheory_530__validation-A__seed0,13,89d21b2b6c224684869791d8fba9db9e,32768,0.0597274,0.0010077200000000001,False,False
snippets-v1__mathd_numbertheory_530__validation-A__seed0,14,8b797e4450fd455d8ac136f5421dfdf9,32768,0.0610924,0.00115782,False,False
snippets-v1__mathd_numbertheory_530__validation-A__seed0,15,20485e45a6964fddb95b52028e2a465f,32768,0.056519599999999996,0.0039798,False,False
snippets-v1__mathd_numbertheory_530__validation-A__seed0,16,a4c69e0ed5db451f83544de1dbe3c7d7,32768,0.0578618,0.0013453200000000001,False,False
snippets-v1__mathd_numbertheory_530__validation-A__seed0,17,5ef94e3ffc9c4d999d68006af88e74f7,32768,0.0575964,0.0034008,False,False
snippets-v1__mathd_numbertheory_530__validation-A__seed0,18,2c98ae46f96940eaae1c383dd0d95a61,32768,0.058299199999999995,0.0047136,False,False
snippets-v1__mathd_numbertheory_530__validation-A__seed0,19,84b5ca6558514dabba1ab793793d13bc,32768,0.0590802,0.005178,False,False
snippets-v1__mathd_numbertheory_530__validation-A__seed0,20,f23e522d70164db5ba8b96673ee4227d,32768,0.0598412,0.00419932,False,False
snippets-v1__mathd_numbertheory_530__validation-A__seed0,21,8fdb7c98452846fca4298353d2e25ce9,32768,0.060671199999999995,0.0041642,False,False
snippets-v1__mathd_numbertheory_530__validation-A__seed0,22,deb1484e99034d729f7df4391c582da4,32768,0.0612886,0.00053012,False,False
snippets-v1__mathd_numbertheory_530__validation-A__seed0,23,3af4ce6b9207461ba65a9de415a25410,32768,0.0613606,0.00061078,False,False
snippets-v1__mathd_numbertheory_530__validation-A__seed0,24,d3851a78d5744ef1b41d0bfb1b76ab0b,32768,0.0619534,0.0016888399999999998,False,False
snippets-v1__imo_1960_p2__validation-A__seed0,1,22ad6ce6600645e3b0288b6a9b57d157,32768,0.0528212,0.002282,False,False
snippets-v1__imo_1960_p2__validation-A__seed0,2,d6a37ba364cf4b6bb6904470ae1b2d4e,32768,0.0534534,0.00092606,False,False
snippets-v1__imo_1960_p2__validation-A__seed0,3,3172cb44db824d50a0bcbe73465912e0,32768,0.053509999999999995,0.0021958,False,False
snippets-v1__imo_1960_p2__validation-A__seed0,4,e7fe0a38057643898974acb6c2f43abc,32768,0.05395,0.00081948,False,False
snippets-v1__mathd_algebra_393__validation-A__seed0,1,02d75d6c47c14d288d16b88cda9146ef,32768,0.052860599999999994,0.0028166,False,False
snippets-v1__mathd_algebra_393__validation-A__seed0,2,7eb128ac2b0147a59b4942b916891188,32768,0.0541194,0.00075552,False,False
snippets-v1__mathd_algebra_393__validation-A__seed0,3,8e43123e74d5465a84f1c8c12230695e,32768,0.0548662,0.00100846,False,False
snippets-v1__mathd_algebra_393__validation-A__seed0,4,bdb61f993d2545ee9109de9feb116aab,32768,0.05582959999999999,0.0008890599999999999,False,False
snippets-v1__mathd_algebra_393__validation-A__seed0,5,8b91b8dfa2444db7814cd71030391a34,32768,0.0545134,0.0028174,False,False
snippets-v1__mathd_algebra_393__validation-A__seed0,6,adddadd8e35f4a92a575818a2df13248,32768,0.0551668,0.0030694,False,False
snippets-v1__mathd_algebra_393__validation-A__seed0,7,da3f0801490f4f139d6b26bebc1a9310,32768,0.0553786,0.00215798,False,False
snippets-v1__mathd_algebra_393__validation-A__seed0,8,81ac89729cd24c999eeb2ab9a06a1fa2,32768,0.056422,0.00090428,False,False
snippets-v1__mathd_algebra_393__validation-A__seed0,9,61f40a54a3c244838424f4ac032d082d,32768,0.057154399999999994,0.00056092,False,False
snippets-v1__mathd_algebra_393__validation-A__seed0,10,3bc57041d32b48d98c086c27ff8b6ffd,32768,0.057669399999999996,0.00072782,False,False
snippets-v1__mathd_algebra_393__validation-A__seed0,11,ec58d42997414945aa5d2e5c7718d2b7,32768,0.0584766,0.0008448399999999999,False,False
snippets-v1__mathd_algebra_393__validation-A__seed0,12,be42de7e98144dcb948db4a8f7d30240,32768,0.059295799999999996,0.0005981000000000001,False,False
snippets-v1__mathd_algebra_393__validation-A__seed0,13,513c6d63df4d4c6c85a52460c2089725,32768,0.0598076,0.00095318,False,False
snippets-v1__mathd_algebra_393__validation-A__seed0,14,8abdc65556334b2a864f62d32163a2bf,32768,0.057987,0.0039794,False,False
snippets-v1__mathd_algebra_393__validation-A__seed0,15,e8374a4a5c0d4a539981628b790804a5,32768,0.058987,0.00108712,False,False
snippets-v1__aime_1991_p9__validation-A__seed0,1,30b4a0ee16944dbc9b3406f6625894cf,32768,0.0529886,0.0021548,False,False
snippets-v1__aime_1991_p9__validation-A__seed0,2,ee4428b22deb45d7b73e70f9307ab8b4,32768,0.0541218,0.00065482,False,False
snippets-v1__aime_1991_p9__validation-A__seed0,3,31b0d352014f47d99ba536c73ed8b31d,32768,0.0549626,0.00058,False,False
snippets-v1__aime_1991_p9__validation-A__seed0,4,1e135e6cdc344167bee50dd6eb1a5ad4,32768,0.055664,0.00044222,False,False
snippets-v1__aime_1991_p9__validation-A__seed0,5,dfd0633f5a014ff1910ee2efa3b88e5c,32768,0.056062799999999996,0.00045996,False,False
snippets-v1__aime_1991_p9__validation-A__seed0,6,ac688e7e53974c1a981538dc07c1e591,32768,0.056672,0.0008418,False,False
snippets-v1__aime_1991_p9__validation-A__seed0,7,b6bba41849eb43e0a9f03cca87c3bc5e,32768,0.0555868,0.0033372,False,False
snippets-v1__aime_1991_p9__validation-A__seed0,8,c43f5324eff04330bdaee1cf4bf4a046,32768,0.055961399999999994,0.0039114,False,False
snippets-v1__aime_1991_p9__validation-A__seed0,9,156f79e23b014d3ca3d90322f1e3eb7b,32768,0.05759399999999999,0.0007569999999999999,False,False
snippets-v1__aime_1991_p9__validation-A__seed0,10,a49c81eb93c742fb8c5856c7df738c46,32768,0.05672819999999999,0.0048432,False,False
snippets-v1__aime_1991_p9__validation-A__seed0,11,a0eef1d89210485596f75e6e8e06fc2f,32768,0.0572806,0.0038025,False,False
snippets-v1__aime_1991_p9__validation-A__seed0,12,e9add2f60ff441d491960ba6edc97800,32768,0.0579774,0.0035681999999999997,False,False
snippets-v1__aime_1991_p9__validation-A__seed0,13,10a3e6c1aa3b4e37ae9f11419abe5fc8,32768,0.0588118,0.00070904,False,False
snippets-v1__aime_1991_p9__validation-A__seed0,14,1e132089a0c54283b85ac50b9354fb60,32768,0.0595334,0.00052018,False,False
snippets-v1__aime_1991_p9__validation-A__seed0,15,e3d35615c1d94467975fe3768773ed42,32768,0.059992,0.0006661600000000001,False,False
snippets-v1__aime_1991_p9__validation-A__seed0,16,56c57b272f1e4e48a25b3a8aa7bdfbdc,32768,0.0607454,0.0007281,False,False
snippets-v1__aime_1991_p9__validation-A__seed0,17,06260b4f27ef4a7d9c50b6aba9fb36bf,32768,0.0592968,0.0047444,False,False
snippets-v1__aime_1991_p9__validation-A__seed0,18,bc6b57c6aa79454380ae2503a965583d,32768,0.059732999999999994,0.00347188,False,False
snippets-v1__aime_1991_p9__validation-A__seed0,19,84768a26f7cc45fe902765329fdcffa8,32768,0.06023579999999999,0.0043786,False,False
snippets-v1__amc12a_2002_p6__validation-A__seed0,1,4f3817df7bd54990a14dd4d38e97a22f,32768,0.052763199999999996,0.0020488,False,False
snippets-v1__amc12a_2016_p3__validation-A__seed0,1,a470dd80361346188c581db86c59542a,32768,0.053,0.00213,False,False
snippets-v1__amc12a_2016_p3__validation-A__seed0,2,c54612bec0fa49b2b71ec74865b14363,32768,0.0534754,0.00042641999999999995,False,False
snippets-v1__amc12a_2016_p3__validation-A__seed0,3,87993db2231b40ffb90a18a9e8032db9,32768,0.0541552,0.00087642,False,False
snippets-v1__amc12a_2016_p3__validation-A__seed0,4,0f3b3799c93747b9a5039198001ca2e3,32768,0.05501399999999999,0.0007333,False,False
snippets-v1__amc12a_2016_p3__validation-A__seed0,5,e78300ae81344c49a7fb69818010ec77,32768,0.05569879999999999,0.00091886,False,False
snippets-v1__amc12a_2016_p3__validation-A__seed0,6,f08f44cadb684f7d8da266117bf9d973,32768,0.0565826,0.00086692,False,False
snippets-v1__amc12a_2016_p3__validation-A__seed0,7,cdbcadfbaaa64293a421053ad6728806,32768,0.0550904,0.003191,False,False
snippets-v1__amc12a_2016_p3__validation-A__seed0,8,05211a2db4164ebc967427c2be72c2cc,32768,0.0556432,0.0035296,False,False
snippets-v1__amc12a_2016_p3__validation-A__seed0,9,c33a4458208341d79ae93d65d376c732,32768,0.056274199999999996,0.0038886,False,False
snippets-v1__amc12a_2016_p3__validation-A__seed0,10,68497a27073348868aafa09d89b3234c,32768,0.056930999999999995,0.0040506,False,False
snippets-v1__amc12a_2016_p3__validation-A__seed0,11,c4793413ae364b289811c07e43448618,32768,0.058400999999999995,0.0015685999999999999,False,False
snippets-v1__amc12a_2016_p3__validation-A__seed0,12,25d90ba42bc4427cbc1d406203758fc2,32768,0.0580136,0.0044358,False,False
snippets-v1__amc12a_2016_p3__validation-A__seed0,13,2bd6cf66b0ad4764926c735113ad0139,32768,0.0587502,0.004671,False,False
snippets-v1__amc12a_2016_p3__validation-A__seed0,14,73ead7939f084248a23271d9af67e93f,32768,0.0594568,0.0048871999999999995,False,False
snippets-v1__amc12a_2016_p3__validation-A__seed0,15,14c37fd7333f4b59aa3757c50a3fb8f9,32768,0.060087,0.0051794,False,False
snippets-v1__amc12_2000_p12__validation-A__seed0,1,d4fc487ba18f41d4b48ef881451ce3bb,32768,0.052834599999999995,0.00225,False,False
snippets-v1__amc12_2000_p12__validation-A__seed0,2,9b70bd3906ee47b2aef85c31e4f34c8f,32768,0.0531154,0.0014527999999999998,False,False
snippets-v1__amc12_2000_p12__validation-A__seed0,3,ff9646d7f5ba4212a82565cf414a1ce1,32768,0.053534,0.0048074,False,False
snippets-v1__amc12_2000_p12__validation-A__seed0,4,eec4ddfafbf34a209d6518c68cd35896,32768,0.0542306,0.00242592,False,False
snippets-v1__amc12_2000_p12__validation-A__seed0,5,a04812d9f9b14f9bb3ad39eec0918e4a,32768,0.0545492,0.00267372,False,False
snippets-v1__amc12_2000_p12__validation-A__seed0,6,ad58fdfda65a4de981dc000025d6841d,32768,0.0553498,0.0032138,False,False
snippets-v1__amc12_2000_p12__validation-A__seed0,7,41e8d314dbce4ae08a47d1e113b61fe0,32768,0.0559692,0.0037054,False,False
snippets-v1__amc12_2000_p12__validation-A__seed0,8,1bde29e1d7aa437687d515cd4bcc7e2b,32768,0.05648979999999999,0.0043460799999999996,False,False
snippets-v1__amc12_2000_p12__validation-A__seed0,9,359191f3603e4329830892e000719753,32768,0.0570718,0.00161548,False,False
snippets-v1__amc12_2000_p12__validation-A__seed0,10,44a96b9a708f464e837f143b21d60f39,32768,0.0572378,0.00206128,False,False
snippets-v1__amc12_2000_p12__validation-A__seed0,11,d615a2ffec454040a3c254baed4bae05,32768,0.058143,0.00445148,False,False
snippets-v1__amc12_2000_p12__validation-A__seed0,12,b0928059f10143fdb707cd8a9d850ae7,32768,0.0589144,0.0032434,False,False
snippets-v1__mathd_algebra_251__validation-A__seed0,1,6025638adf43406da3ffb690b9433f6c,32768,0.05276,0.0022042,False,False
snippets-v1__mathd_algebra_251__validation-A__seed0,2,b054c455930c426cb32e7ed6a0ea3d70,32768,0.0534368,0.00074828,False,False
snippets-v1__mathd_algebra_214__validation-A__seed0,1,f30ccd561ba14ade838642f8e53383f0,32768,0.052797199999999996,0.0020744,False,False
snippets-v1__amc12a_2019_p21__validation-A__seed0,1,0fb912f974e5464d98b6d2639e7453eb,32768,0.053015999999999994,0.002231,False,False
snippets-v1__amc12a_2019_p21__validation-A__seed0,2,fcb4e6867c1f4a20823e36e137912e6f,32768,0.0536114,0.00060012,False,False
snippets-v1__amc12a_2019_p21__validation-A__seed0,3,286ed26307674fa79b868f7dc47bb48c,32768,0.054298,0.00043979999999999996,False,False
snippets-v1__amc12a_2019_p21__validation-A__seed0,4,8acae5361713468aa28af0f8f6539c0f,32768,0.0547944,0.0003273,False,False
snippets-v1__amc12a_2019_p21__validation-A__seed0,5,44d0e0436f2e4d6982ae861370086c41,32768,0.0551944,0.00056114,False,False
snippets-v1__amc12a_2019_p21__validation-A__seed0,6,5ed984f4750345f49eaac5715f3698b7,32768,0.0541414,0.0026448,False,False
snippets-v1__amc12a_2019_p21__validation-A__seed0,7,1528695782c140faad88a0c943302525,32768,0.054882799999999995,0.00051342,False,False
snippets-v1__amc12a_2019_p21__validation-A__seed0,8,e750c32f97d7429e9a2c90d811ef5d24,32768,0.05541,0.00038806,False,False
snippets-v1__amc12a_2019_p21__validation-A__seed0,9,dfabad3558be4ba585a32113b68b0b90,32768,0.055894799999999994,0.00108164,False,False
snippets-v1__amc12a_2019_p21__validation-A__seed0,10,5e61a670a0344f689358db5f8007c849,32768,0.055247199999999996,0.0028128,False,False
snippets-v1__amc12a_2019_p21__validation-A__seed0,11,ea26cab3557c46d485dc37e13945ce48,32768,0.0557106,0.00041237999999999995,False,False
snippets-v1__amc12a_2019_p21__validation-A__seed0,12,b8e84b14b12a45e2a6c28c99f2201d32,32768,0.0561196,0.00042414,False,False
snippets-v1__amc12a_2019_p21__validation-A__seed0,13,cfda3b18539442a29117e18cffb80654,32768,0.0581894,0.0013458,False,False
snippets-v1__amc12a_2019_p21__validation-A__seed0,14,747cba19bcc242c499576b59e034f0d1,32768,0.058891799999999994,0.00059196,False,False
snippets-v1__amc12a_2019_p21__validation-A__seed0,15,581849328b344dc8b9d217654b0ad091,32768,0.0595624,0.0006774,False,False
snippets-v1__amc12a_2019_p21__validation-A__seed0,16,89158d053cc540b994ede6d2d049737f,32768,0.0579384,0.0040098,False,False
snippets-v1__amc12a_2019_p21__validation-A__seed0,17,750c03c55c774eb68cb75467d9953805,32768,0.0584914,0.00079028,False,False
snippets-v1__amc12a_2019_p21__validation-A__seed0,18,c3ddb114f3da42c8acb7dd3120a5a92a,32768,0.059202,0.00137178,False,False
snippets-v1__amc12a_2019_p21__validation-A__seed0,19,8dac3dd2a0954bbaaa128a7988af6a89,32768,0.058906,0.004723399999999999,False,False
snippets-v1__amc12a_2019_p21__validation-A__seed0,20,234d159bd04647c79ea4f293a2918037,32768,0.059407,0.0045816,False,False
snippets-v1__amc12a_2019_p21__validation-A__seed0,21,9600f3489fa2480794b6c07ebb65d7eb,32768,0.06014459999999999,0.005257599999999999,False,False
snippets-v1__amc12a_2019_p21__validation-A__seed0,22,c0e5a170ee324a859ec45f86488c59f7,32768,0.060654,0.0050082,False,False
snippets-v1__aime_1989_p8__validation-A__seed0,1,303308533bed4220a476eb69430eb313,32768,0.0529874,0.0021546,False,False
snippets-v1__mathd_numbertheory_33__validation-A__seed0,1,52ddbf6ad18345bdbe2ad6adbb41e208,32768,0.052730599999999996,0.0022234,False,False
snippets-v1__amc12a_2020_p21__validation-A__seed0,1,da3f8aed3e0a437da450b4f8e1534fcd,32768,0.0530866,0.0028218,False,False
snippets-v1__amc12a_2020_p21__validation-A__seed0,2,a1935a4a5e9c4fc2bbc480c548572dd8,32768,0.0554502,0.0010865599999999999,False,False
snippets-v1__amc12a_2020_p21__validation-A__seed0,3,3eaec3929520414b9b3db2f065b34e81,32768,0.0563984,0.00125314,False,False
snippets-v1__amc12a_2020_p21__validation-A__seed0,4,d6b48767691f4e3fa33ef8f07ec782b5,32768,0.057822799999999994,0.00049622,False,False
snippets-v1__amc12a_2020_p21__validation-A__seed0,5,d53f42c667c34c448de0ef5680eef7f2,32768,0.0582346,0.00045339999999999996,False,False
snippets-v1__amc12a_2020_p21__validation-A__seed0,6,307a7f94c76e4ef784f22e3d7a680976,32768,0.0586924,0.00038508000000000005,False,False
snippets-v1__amc12a_2020_p21__validation-A__seed0,7,6015c5c61850442abcf95376599f3a65,32768,0.059125399999999995,0.00143232,False,False
snippets-v1__amc12a_2020_p21__validation-A__seed0,8,06e912ccad08416c93305f8bcb5cc5bc,32768,0.056311599999999996,0.00431164,False,False
snippets-v1__amc12a_2020_p21__validation-A__seed0,9,597093bf9f9b4512b83b456970d4dc8c,32768,0.057376399999999994,0.0030276,False,False
snippets-v1__amc12a_2020_p21__validation-A__seed0,10,4215f827caaa478e934f110137d83ec9,32768,0.057891399999999996,0.00079714,False,False
snippets-v1__amc12a_2020_p21__validation-A__seed0,11,688e1c76e6ae488690a7987e9c365ff9,32768,0.057956799999999996,0.0033802,False,False
snippets-v1__amc12a_2020_p21__validation-A__seed0,12,3a80c596212448ac9ade3da5aa47eb1d,32768,0.059101,0.00201884,False,False
snippets-v1__amc12a_2020_p21__validation-A__seed0,13,bb9eb6536556416dbb1d1a49e106960b,32768,0.0592452,0.0037588599999999993,False,False
snippets-v1__amc12a_2020_p21__validation-A__seed0,14,d37ab8cd324448cfaedcb0dc6338d757,32768,0.060374,0.003955,False,False
snippets-v1__amc12a_2020_p21__validation-A__seed0,15,2f5b2cd13344486c869127e3e2922c7b,32768,0.0613704,0.00115144,False,False
snippets-v1__amc12a_2020_p21__validation-A__seed0,16,94fc3af2f9c34d0e83d98abedd917dea,32768,0.0625938,0.00067834,False,False
snippets-v1__amc12a_2020_p21__validation-A__seed0,17,0214a2b2225b45dfbb32ba2f060fe778,32768,0.063341,0.0017639399999999999,False,False
